unique_paragraph_id,mean_surprisal_gpt2,avg_mean_surprisal_gpt2,mean_surprisal_pythia,avg_mean_surprisal_pythia,SBERT,lexile,text_evaluator,o3-mini_simple_prompt,o3-mini_clear_prompt,o3-mini_clear_specific_prompt,llama-3.3-70b-versatile_simple_prompt,gemini-2.0-flash_simple_prompt,claude-sonnet-4-0_simple_prompt,gpt-4o_simple_prompt,gpt-5_simple_prompt,gemini-2.5-pro_simple_prompt,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,gpt-5_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,gpt-5_clear_prompt,gemini-2.0-flash_clear_prompt,gemini-2.5-pro_clear_prompt,gpt-4o_clear_prompt,claude-sonnet-4-0_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt,gemini-2.0-flash_clear_specific_prompt,gpt-4o_clear_specific_prompt,gemini-2.5-pro_clear_specific_prompt,gpt-5_clear_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,CAREC,CAREC_M,CARES,CML2RI,flesch_reading_ease,flesch_kincaid_grade_score,gunning_fog_index,coleman_liau_index,smog_index,dale_chall_score,ARI,linsear_formula,difficult_words_count_textstats,syllable_count_textstats,text_length_textstats,sentence_count_textstats,char_count_textstats,letter_count_textstats,polysyllabcount_textstats,monosyllabcount_textstats,fernansex_huerta,szigriszt_pazos,gutierrez_polini,crawford,text_length,text_length_no_punc,sentence_count,cpidr_density,depid_density,word_length,raw_wordFreq_frequency,wordFreq_frequency,mean_entropy_gpt2,avg_mean_entropy_gpt2,mean_entropy_pythia,avg_mean_entropy_pythia,total_slor_gpt2,average_slor_gpt2,total_slor_pythia,average_slor_pythia,total_slor_gpt2_pimentel,average_slor_gpt2_pimentel,total_slor_pythia_pimentel,average_slor_pythia_pimentel,UID_superlin_1.25_gpt2,UID_superlin_1.5_gpt2,UID_superlin_2_gpt2,UID_var_sent_gpt2,UID_var_lang_gpt2,UID_local-var_gpt2,UID_max_gpt2,UID_superlin_1.25_pythia,UID_superlin_1.5_pythia,UID_superlin_2_pythia,UID_var_sent_pythia,UID_var_lang_pythia,UID_local-var_pythia,UID_max_pythia,UID_superlin_1.25_gpt2_pimentel,UID_superlin_1.5_gpt2_pimentel,UID_superlin_2_gpt2_pimentel,UID_var_sent_gpt2_pimentel,UID_var_lang_gpt2_pimentel,UID_local-var_gpt2_pimentel,UID_max_gpt2_pimentel,UID_superlin_1.25_pythia_pimentel,UID_superlin_1.5_pythia_pimentel,UID_superlin_2_pythia_pimentel,UID_var_sent_pythia_pimentel,UID_var_lang_pythia_pimentel,UID_local-var_pythia_pimentel,UID_max_pythia_pimentel,avg_UID_superlin_1.25_gpt2,avg_UID_superlin_1.5_gpt2,avg_UID_superlin_2_gpt2,avg_UID_var_sent_gpt2,avg_UID_var_lang_gpt2,avg_UID_local-var_gpt2,avg_UID_max_gpt2,avg_UID_superlin_1.25_pythia,avg_UID_superlin_1.5_pythia,avg_UID_superlin_2_pythia,avg_UID_var_sent_pythia,avg_UID_var_lang_pythia,avg_UID_local-var_pythia,avg_UID_max_pythia,avg_UID_superlin_1.25_gpt2_pimentel,avg_UID_superlin_1.5_gpt2_pimentel,avg_UID_superlin_2_gpt2_pimentel,avg_UID_var_sent_gpt2_pimentel,avg_UID_var_lang_gpt2_pimentel,avg_UID_local-var_gpt2_pimentel,avg_UID_max_gpt2_pimentel,avg_UID_superlin_1.25_pythia_pimentel,avg_UID_superlin_1.5_pythia_pimentel,avg_UID_superlin_2_pythia_pimentel,avg_UID_var_sent_pythia_pimentel,avg_UID_var_lang_pythia_pimentel,avg_UID_local-var_pythia_pimentel,avg_UID_max_pythia_pimentel,max_embedding_depth_heuristic,avg_embedding_depth_heuristic,text,level,text_id,max_embedding_depth,avg_embedding_depth
1_3_Ele_4,3.5895853,4.183443869027911,4.1416125,4.679946634776985,-0.34441,800,590,9,10,15,7,6,8,8,8,8,7,7,9,8.0,8,8,30,25,65,18,50,15,20,60,20,9.0,24,15.0,-0.02593,0.07907,0.0790068793054065,17.160017462499987,72.36,7.1,8.85,7.77,9.4,9.42,7.8,8.1,14,109,79,5,357,345,6,62,106.72,105.08,47.31,2.1,79,79,5,0.5125,0.5061728395061729,4.405063291139241,73.86432154126582,10.215078441441433,5.772554034579404,7.0856092165731175,6.806859984050823,7.8317228578314,3.4909831757545966,2.7945320806201344,2.9389769516049,2.367103579714724,3.485122349460777,2.777901020120056,2.934205101537105,2.2916980676894454,5.410170894119372,8.336561285496748,20.96116278152332,8.07615254429024,8.45894217844735,15.06852156813244,15.09516668319702,6.333606882734745,9.871566810201008,25.186327123623443,8.033676442630073,8.722219805795882,17.199627988486053,13.502306319773195,5.42400065465493,8.368013592639173,21.110953691138995,8.18383341630172,8.559405213816696,15.620970682806725,15.1599760055542,6.367481556019056,9.973526518130567,25.75623842655088,8.564039016819255,9.244685930073564,19.00807107260949,13.90884531289339,7.054035511303465,11.31826728271729,30.76269831495137,9.581107387389826,10.70069384175931,20.57999962170081,11.463026589900256,7.813181119406657,12.655601846366311,34.84354690935155,9.982616978350244,10.687471230749884,23.5762775124859,12.156731844693422,7.091210721560623,11.39669621455356,31.085494382281173,9.750889331630876,10.883513936452625,21.399337909927567,11.53695393204689,7.988018632227015,13.034963393778682,36.46356327818492,10.796142808999775,11.557751556248252,26.14795675287447,12.741699304804206,5,3.0,"Duran was arrested in Spain in 2009. He spent two months in prison; then, they let him out on €50,000 bail. In February 2013, with the possibility of up to eight years in prison, he decided to run away. His actions in 2006 to 2008 made many people notice the anti-capitalist movement for the first time. This happened at a time when many Spanish people were looking for alternatives to a system that has caused problems in their lives.",Ele,1_3_4,3,2.0
1_3_Ele_5,3.9694436,4.342862271145323,4.4780326,4.599745783806387,-0.57154,1150,790,10,30,20,9,6,8,10,8,8,9,6,9,8.0,8,8,30,30,65,22,25,15,30,60,35,15.0,24,15.0,0.04845,0.15614,0.0480372626593505,12.0441449007722,65.05,9.9,10.94,8.25,9.7,8.67,11.0,12.833333333333334,10,96,69,3,307,300,4,52,99.38,97.16,44.98,2.5,69,69,3,0.4428571428571428,0.380281690140845,4.376811594202898,91.88657640579709,9.878764011532104,6.473923970931682,6.841906887870552,6.85321365987909,7.411148830168489,2.877995567106031,2.5728463174513023,2.3694871888340185,2.2460308275343985,2.8692301338895634,2.552869553152748,2.360415495943012,2.186900011212368,6.127043833332251,9.754628890461785,26.980185058492307,11.223716419024628,11.280755110852024,19.23950593612851,18.91216092556715,7.206988392043781,12.008730683944384,36.72705258605376,16.67501429524818,16.918468480065517,28.334551730963216,21.053534984588623,6.168819317564574,9.865656313512812,27.47256271031698,11.646429483058194,11.699358150405311,20.573575904519924,18.88885659549851,7.247268557493709,12.1209780644619,37.33528151721273,17.201915752202055,17.43650009073983,30.19572369501877,21.78886926174164,6.916324913773511,11.226580276319446,31.7754302945472,12.51581530093029,12.653753533029722,21.34800684548944,16.027718381024897,7.68963002466777,12.983772585208795,40.36937050295751,17.59171732136553,18.324500670234283,31.932242400725382,18.01631299654643,6.973216537385628,11.362212221142387,32.37926591404436,12.951789743380765,13.08945393271894,22.41718969800749,16.098402483039536,7.836641411442758,13.323433014474354,42.00348536798477,18.69044697550216,19.37069426693853,33.81717383741906,18.39979795490702,3,2.6666666666666665,"In today's Spain, thousands of people support the anti-capitalist movement and groups such as the Indignados. Duran says he does not want to give back the money to the banks but he can offer them something. He learned a lot in the years when he was taking loans out dishonestly, so he can show the banks how they can improve things for people in general and for bank workers.",Ele,1_3_5,3,2.6666666666666665
1_4_Adv_1,3.967641,4.2951347766830885,4.8205867,5.13096222281456,-0.50811,1150,1090,12,35,35,9,9,10,11,11,11,9,9,11,10.0,11,11,40,45,62,62,45,25,40,65,55,42.0,54,25.0,0.18695,0.18252,0.4936425569776333,9.491479015151508,53.85,12.1,14.44,9.99,13.8,9.63,14.1,11.166666666666666,36,233,154,6,740,716,21,102,90.63,86.91,41.12,3.2,155,154,6,0.525,0.50920245398773,4.670967741935484,65.17580547096775,10.912254266851864,5.58622622763017,6.224090766414038,6.876815239267964,7.271916994019862,3.4024134345641297,3.131341694571258,2.536249649682268,2.2773199185871804,3.40057029193726,3.105421946305756,2.5332668247046337,2.218139107303109,6.269467303363139,10.092658264722903,28.173939721445777,12.190130988019956,12.234354563122857,23.53457445437351,26.11854898929596,7.783112386601395,12.75386023061361,36.77328952796979,13.113437772877848,13.12493425204534,25.5911732911912,28.16087377071381,6.287085472240273,10.160732274964753,28.69898336987677,12.700433560853092,12.743885329383623,25.611853679047403,26.59872767329216,7.797904983173386,12.811491599666285,37.28881268562088,13.599934280503184,13.610800010169154,27.58029976690452,29.250107645988464,6.606624133341144,10.51663420289705,28.22725591512283,10.0157901836062,10.263638219404172,17.274633494382133,13.267195125420889,8.170292273104723,13.38206087614268,38.13601536657988,11.876565829914114,12.2173315273277,21.099098204374112,15.729151586691538,6.666201052497165,10.647983274569476,28.81457625704178,10.382901419639314,10.632803983992387,18.367887151728663,13.371823138557374,8.301376748731865,13.66085539831584,39.31995093647017,12.46438810410244,12.812848742886002,22.325362772452667,16.122877465871472,5,2.833333333333333,"How far away are we from a world where drones deliver packages? If Amazon is to be believed, not far at all. Others are not so sure: technical progress past this point isn't merely a matter of invention; it's a matter of public safety. Paul Misener, Amazon's vice-president of global public policy, told a congressional hearing recently that his company would be ready as soon as all the rules were in place. The Federal Aviation Authority (FAA) will finally have regulations governing the commercial use of unmanned aircraft by June 2016. But the technology has a long way to go before then and larger machines aren't airway-legal at all yet - only drones up to 25kg will be covered and the FAA points out in the proposed rules that, if you're going to crowd the skies with radio-controlled flying robots, they had better all be using different radio frequencies that nobody can jam or hijack.",Adv,1_4_1,3,2.1666666666666665
1_4_Adv_2,4.261538,4.772911036739279,4.7891874,5.512002576024661,-0.89239,990,969,10,50,45,9,9,10,10,11,10,9,9,11,10.0,11,10,40,47,62,42,45,25,38,60,50,35.0,36,25.0,0.2547,0.24803,0.5024818632898143,10.573591812626258,68.5,8.6,11.15,9.86,11.7,8.73,11.5,16.0,29,224,157,8,769,734,18,114,102.85,98.32,42.98,2.5,158,157,8,0.5432098765432098,0.3832335329341317,4.708860759493671,59.7817095443038,10.916951592611044,6.318930983802752,7.015447239768751,6.874787523641098,7.872590186657926,3.145217809071048,2.412934224695392,2.6176293935628863,1.6280301733545453,3.14459012974372,2.3890601977166988,2.6158169715063773,1.5586776323979736,6.707240615308047,10.80272468171164,29.7052841081332,11.544647441008545,11.547484095297142,23.93135981119802,19.079314947128296,7.703409767370255,12.67894853873847,36.543776740644695,13.608122974357318,13.641335388432086,27.1330834544561,21.000765681266785,6.686190696147276,10.73992980980591,29.434857207432223,11.268870397946255,11.27177430693267,23.34724908094495,19.07739957049489,7.69048546426904,12.642626291090917,36.45383001791891,13.500813159604592,13.533368257051784,26.72886601453531,21.024343544559088,7.667877386772763,12.508270502111015,34.98786509955433,11.393967741930553,12.353916055524746,24.705713175620343,13.137336194515228,9.18813428914699,15.44284669492016,46.141110143158336,14.011421846220362,15.392435575280109,32.59947925519842,14.384394571185112,7.691305587131461,12.527568531171752,35.00111349682072,11.16155354958524,12.166227768863113,23.739768847010577,13.226250846870244,9.323338110477188,15.706960062114732,47.15361765137666,14.205557767201174,15.715390048773614,32.69661661006305,14.475204466529249,6,2.5,"Professor Sanjiv Singh, who runs a cargo delivery company called NearEarth, said that piloting a state-of-the-art drone was a little more like leaving it a trail of breadcrumbs: go to this altitude, perform this short task, go back home. But even short flights from a mobile landing pad pose serious logistical problems, he said. ""They're not proposing to deliver from one uninhabited place to another uninhabited place; they're proposing to deliver from a warehouse to where the consumer is, which is likely an urban area,"" he said. ""There are going to be hazards along the way that the vehicle is going to have to detect. Maybe there will be terrain that the map doesn't know about. Even then, maybe there's construction equipment that wasn't there but is there now. Maybe GPS signals are blocked, in which case it's going to have an incorrect idea about where it is."" All this is surmountable, he said - but it's difficult.",Adv,1_4_2,4,2.125
1_4_Adv_3,4.061738,4.53681622062511,4.9241753,5.502865685044594,-0.77066,1260,960,10,40,35,9,7,9,8,11,10,9,7,10,8.0,10,9,40,34,65,30,40,25,40,60,65,20.0,40,25.0,0.15247,0.2117,0.2817124581468088,4.641519588709679,67.08,9.1,11.83,11.08,10.8,9.64,13.2,11.8,23,151,105,5,538,513,9,72,101.42,96.24,40.46,2.7,106,105,5,0.514018691588785,0.3818181818181818,4.886792452830188,56.99909806603774,11.360418283186918,6.552899021409312,7.5506264543784605,7.325644716479868,8.20230394461245,3.5737745828300755,3.027962810524932,2.7114004178125257,2.0252312050660897,3.572525461152724,3.002967496150199,2.700280044796591,1.9783388218931948,6.176083845577953,9.581765658323762,24.24558766338875,7.748019844443427,7.769496685248189,12.765190662064724,13.461108058691025,7.8312138759050365,12.6980581240607,35.058696926779625,10.811995447127565,10.81422961873172,18.0751047278533,16.44273951649666,6.1851482641870446,9.608807709307028,24.37593016577412,7.868213621998601,7.8893259060705585,13.124892223220256,13.097827913064975,7.862577705682523,12.769665304186422,35.33581796719766,10.979477301303229,10.980783881716032,18.24220671499627,15.909329727874136,7.114179636787464,11.38367816305822,30.837963395123133,10.176569704542386,10.31648135051116,15.423650508426338,11.719043447356672,9.19753261947434,15.647082307748237,48.52118745603728,17.50251293743045,18.10223766239101,27.586738689748284,15.486834701895711,7.172350899576647,11.509356335039117,31.350327300598444,10.46316020915741,10.618471212735193,16.21930484167021,11.741332839868846,9.31109803784446,15.900403493232409,49.62249178921558,18.079534148412023,18.73730406576373,28.84553848704558,15.445834685955196,3,2.8,"One major problem is maintaining radio contact with a drone and planning for what happens if that contact breaks. ""If you have an off-the-shelf UAV (unmanned aerial vehicle), it'll just keep going and crash into the ground,"" said roboticist Daniel Huber. ""Technologically, most of the things that are needed for this are in place,"" said Huber. He is working on a program that proposes using drones to inspect infrastructure - pipelines, telephone lines, bridges and so on. ""We've developed an exploration algorithm where you draw a box around an area and it'll autonomously fly around that area and look at every surface and then report back.""",Adv,1_4_3,4,3.0
1_4_Adv_4,4.225097,4.937528455268252,4.9147615,5.754773952113758,-0.72501,990,890,11,40,40,9,7,9,10,10,10,9,9,10,9.0,11,10,60,48,65,45,54,25,35,65,42,32.0,40,25.0,0.17667,0.18815,0.4613511534935166,18.420367277894712,70.84,7.7,10.0,8.76,10.3,8.24,9.8,10.166666666666666,28,216,156,9,747,708,14,113,105.19,103.24,45.11,2.2,159,156,9,0.4842767295597484,0.422360248447205,4.490566037735849,72.44165670930819,11.145403976234489,6.173380692436729,7.343909034319515,6.932947907339102,8.266517942712742,3.0224255044623995,2.2624710548113964,2.332828450153622,1.4589602935521366,3.02210324797832,2.2430883718577075,2.332192922348423,1.3878832844211524,6.579951160000986,10.471096266769807,28.00598859186128,10.154646867788736,10.15492961936414,20.0543557069319,15.3453186750412,7.854787015158314,12.80526966730103,35.79741953415477,11.643321622595892,11.646534146047626,24.483613934530545,17.00336967408657,6.593834557628059,10.519450288774308,28.30470314456359,10.450638194684654,10.450931887735733,20.899237719315856,15.329671045241412,7.859022764448761,12.821280257657016,35.92526512014607,11.764919970723748,11.768060855748548,24.46129673915045,16.811580741312355,8.117954592225713,13.299540469236485,37.27635866727597,10.89885825080311,12.54385613202111,20.74866652342312,11.6415474749568,9.622403974980193,16.073485336297757,46.4988043231541,11.071423848575296,13.086041286507047,24.05445658792087,12.322577927158113,8.167434655026772,13.4173628396568,37.86086441384935,11.288405430439283,12.965226767713594,21.75473347401148,11.787011311119487,9.784933409367532,16.42621765491923,48.019233819351136,11.76404216424855,13.899771840323249,25.543664948690424,12.50911144948461,4,2.4444444444444446,"Huber said about Amazon: ""I have heard them say that many packages are lightweight - a drone can carry a kilogram for 15 minutes. If you have a vehicle that can go into a neighborhood, it can deliver from that base. You need a 15-minute distance and typical off-the-shelf drones have about that distance."" It's one way, he said, of making sure the surrounding population is relatively safe. ""The larger the distance the drone travels, the more dangerous it becomes."" Of course, safety remains a major concern - Singh points out that, for a commercial aircraft to be considered skyworthy, it has to prove a rate of one serious failure every one million hours. Drones, he said, are ""one or two orders of magnitude away"" from that benchmark. ""The Reaper drone has one failure in 10,000 hours,"" Singh said. An oil leak, by the way, doesn't count as catastrophic failure - something has to fall out of the sky.",Adv,1_4_4,3,2.3333333333333335
1_4_Adv_5,4.476669,4.874778568067334,5.115042,5.641339934007688,-0.4083,940,800,10,35,40,9,7,10,10,11,10,9,9,9,10.0,10,10,40,30,65,30,24,25,20,65,25,22.0,38,25.0,0.16701,0.23615,0.2494971638204567,6.676088844827589,70.73,7.7,11.56,9.1,11.6,9.22,10.3,11.0,18,124,87,5,426,400,11,64,105.09,100.64,44.51,2.4,88,87,5,0.5172413793103449,0.4719101123595505,4.568181818181818,70.00982727272728,10.700452170295833,6.2826156206429005,7.1087115671147,7.273825237696821,8.305952429771423,2.652518693820656,2.1180706854831577,2.014118571678344,1.4639648496640885,2.6444207931018027,2.100305635169151,2.0105806957973984,1.4271533879988252,7.01744555505688,11.214325765614142,30.089311694443623,10.04894850583374,10.120974624480777,21.119936220883105,16.568780422210693,8.221962009351389,13.44602153946471,37.53285529213504,11.369154142245106,11.389799677872816,22.541470780409483,15.004549980163574,7.032560739666089,11.2418314680574,30.18891804535897,10.07598640419369,10.152424676558194,20.44379691216958,16.600402906537056,8.236849553478221,13.487403040384017,37.74529888234892,11.545392416295568,11.567067151731946,22.202772134115097,15.00660540536046,8.015786426912486,13.07287425408585,36.3723309540809,10.574059377363689,11.968588061278842,22.715354705339283,11.714370274543764,9.271515515669815,15.46367077811085,44.93580079936739,12.28364578211796,13.396903489067592,25.80590911331876,13.674810075759888,8.060990457976343,13.175460815650428,36.831484885096906,10.85672456136161,12.27822174993704,23.075325506932163,11.817561903828755,9.37208871029216,15.704366447203723,46.07084949724318,13.01065708798152,14.165946057192006,27.281035301935766,13.72808993048966,3,2.6,"Part of this is simply that air travel is inherently dangerous and, thus, standards are much higher. ""If you fly commercial airlines, often they'll say, 'Oh, a small component has failed - we have to go back to the gate,'"" Singh said. ""And that's an established industry with 60 years of legacy! I shudder to think that one of these things might come down on a crowded highway."" Part of the solution, Singh said, is comprehensive contingency planning: ""If things fail, the vehicle has to do something reasonable.""",Adv,1_4_5,3,2.4
1_4_Ele_1,3.730881,4.51544125356304,4.324512,5.1904194288363215,0.02765,940,880,8,20,25,7,4,8,6,8,8,7,4,8,8.0,7,7,30,30,65,25,45,25,30,60,32,20.0,30,25.0,0.03823,0.058,0.3178306958093865,18.93549108589741,74.08,6.4,8.16,7.82,10.0,7.32,7.1,6.5,18,181,127,9,580,563,13,89,108.46,103.93,47.26,2.1,128,127,9,0.5038759689922481,0.4341085271317829,4.40625,64.84606698437499,10.702749386058368,5.780392006370676,6.8386189523516805,6.247215761759435,7.274370719853323,3.4898322288624044,2.590039435109421,2.8961618445913686,1.84030504758414,3.488086182777174,2.539870035289422,2.8941575169750635,1.7369992975756716,5.582119068847192,8.511829313629232,20.7727924757174,6.853402071773615,7.081312520609686,13.609317305839298,11.628024101257324,6.652382705041447,10.41733221545365,26.71682326927536,8.015174375029012,8.433551379826987,15.709247352369628,12.323872804641724,5.5852715287718935,8.523372775853296,20.871514287582063,6.939092293304112,7.165338667152992,14.182916227551802,11.629121479112657,6.662211221506314,10.449758160133548,26.92405211954747,8.205063616828946,8.62085175781325,16.580240412853133,12.292591891251504,6.940016856914162,10.828992005727194,27.39917618328681,6.937843399007857,7.126003600490495,15.333380233109374,9.68885490629408,8.337956062363084,13.377258901491354,35.56472101845684,7.683346407755867,7.954587992586655,16.69255572945871,10.396863063176474,7.034103300460995,11.004321624873176,27.998986218518866,7.081885859094627,7.303560915497052,16.046412718750577,9.70405307012455,8.552531947214582,13.806003042903592,37.16234076938282,8.171635540898475,8.525067390176947,17.813899794256976,10.493774473227354,6,2.333333333333333,"One day, drones could deliver packages to your home. When will this happen? If you believe Amazon, it will be soon. Other people are not so sure. They have to invent the right technology but, also, they have to consider public safety. Amazon says that they will be ready as soon as the Federal Aviation Authority (FAA) introduce rules for using drones. The FAA will finally introduce rules for using unmanned aircraft by June 2016. But the technology has a long way to go before then and larger machines aren't legal yet - only drones up to 25kg will be legal. And the FAA says in the rules they want to introduce that drones will all have to use different radio frequencies that nobody can block or hijack.",Ele,1_4_1,3,1.8888888888888888
1_4_Ele_2,4.117644,4.909372881054878,4.7082753,5.464460972141712,-0.71622,890,790,8,30,30,9,7,8,8,8,8,8,7,8,8.0,9,8,36,32,60,22,5,25,40,60,30,15.0,27,25.0,0.20503,0.20905,0.4093598006251798,13.514875688202237,79.19,6.5,9.55,8.35,9.8,8.13,9.3,11.6,22,180,139,8,652,622,11,109,111.09,108.78,45.71,1.8,141,139,8,0.5531914893617021,0.4068965517241379,4.453900709219858,50.862026460992894,10.80064193545913,6.342549924973187,7.1721633772913975,6.663835137739038,7.566010683140856,3.0095375604897745,1.897382533657003,2.418891699383555,1.3371220473859489,3.008875391096244,1.8720327707720457,2.4173813774486304,1.256207489123542,6.331933639644133,9.955682626072177,26.08771986353149,9.13285664105637,9.141072477395484,17.95199101046336,17.59524917602539,7.466274248736294,12.101540011659168,33.7334293919892,11.565583352166229,11.634798011055908,22.15129771467388,20.78610050678253,6.323974408793179,9.931581486657407,25.98809539683674,9.027778600959724,9.035874836043046,17.661961648957895,17.584396962309256,7.460627060692508,12.085960344447283,33.71858918646322,11.53651884593687,11.604941094400491,21.901025029132377,20.742688108002767,8.001707139200228,12.926901644844428,35.24798440357147,9.212938713852536,10.571523365151162,19.10490269247716,11.713504076004028,9.120136158852452,15.124942069733422,43.686668905760655,11.445417324309798,12.758679309416909,22.381267927699987,12.98164500296116,8.034473253174202,12.968274613436614,35.32223658432649,9.044560495773307,10.43241827287423,18.2109670637943,11.791382971015992,9.277266819984511,15.43035123052982,44.875365124119696,11.705915244233656,13.142864569220023,22.537254100147884,13.034105986560462,3,1.75,"Professor Sanjiv Singh, who works for delivery company NearEarth, said that flying drones is quite simple - you just give it some basic instructions: go to this height, do this short task, go back home. But even short flights from a mobile landing place could cause serious problems, he said. ""They're not planning to deliver in areas where nobody lives; they're planning to deliver from a warehouse to the consumer, which will probably be in a town or city,"" he said. ""The drone will have to see hazards. Maybe there will be things that the map doesn't know about. Maybe there will be construction equipment that wasn't there but is there now. Maybe GPS signals will be blocked so it's going to have an incorrect idea about where it is."" All this can be solved, he said - but it's difficult.",Ele,1_4_2,3,2.125
1_4_Ele_3,3.8661354,4.482403091904594,4.267992,5.161566952379738,-0.26954,1030,520,8,20,20,7,4,6,8,6,5,7,4,5,6.0,5,4,30,27,68,8,8,15,30,60,15,8.0,20,25.0,0.13154,0.2084,0.1367479738400742,17.984087865950585,80.21,6.1,7.05,7.31,5.7,8.11,7.9,7.4,12,108,82,5,367,352,1,58,112.11,108.38,47.82,1.8,82,82,5,0.4756097560975609,0.3780487804878049,4.2926829268292686,61.28127585365856,10.504735008650124,6.589998409788056,7.5332587085119105,6.851975956704559,7.883532944248944,3.4151986267849885,2.7517738073758187,3.013403506558764,2.071898293426546,3.411848337620221,2.725542380735152,2.998068356587651,2.017006400831442,5.779726774494891,8.81129288117234,21.51920858460413,6.572256477719544,6.689316786275288,12.443409749238104,11.46204948425293,6.536232928726776,10.190625234083695,25.885135631349275,7.669960812125885,8.164784499354733,13.35412008127702,11.766233205795288,5.805317131464243,8.88588497278147,21.902004199267857,6.929135568908471,7.043914560852425,13.519828449477014,11.549448996782305,6.585301489588532,10.31535757870183,26.51443883465917,8.168130341019413,8.64161456967355,14.196472492136914,13.037831902503967,6.922263077484208,10.88483489777478,28.00200976019077,7.850567451980924,8.044160923242675,16.54614768954348,10.356495690345763,8.254469017889738,13.427200271863375,36.902667614900935,10.096249050529725,10.359623789006635,21.846362305305394,11.266552495956422,6.995532013192145,11.055950949444934,28.75781124098772,8.366935699837741,8.579184573446522,17.789049821876713,10.594897381123156,8.394553718793409,13.748985822769365,38.36488455742914,10.989658382954383,11.276065903407863,23.62620486220032,11.53337870389223,3,2.4,"One big problem is keeping radio contact with a drone and planning for what happens if that contact breaks. ""If a drone loses radio contact, it will keep going and crash into the ground,"" said robot expert Daniel Huber. ""We already have most of the technology we need,"" said Huber. He is working on a program that will use drones to check telephone lines, bridges and so on. ""We can make drones fly around a certain area and look at every surface.""",Ele,1_4_3,3,2.6
1_4_Ele_4,3.989701,4.795203379378086,4.7125244,5.6239575902681525,-0.41901,860,690,8,25,30,9,7,8,10,9,9,9,7,10,8.0,8,8,40,30,65,30,50,25,36,60,55,22.0,33,25.0,0.06351,0.09795,0.3055259659197523,21.47828979892521,81.53,5.6,7.69,7.07,9.2,7.52,7.6,8.666666666666666,15,161,121,8,552,520,9,90,113.44,108.81,48.22,1.8,123,121,8,0.4710743801652892,0.4146341463414634,4.252032520325203,63.55507737219512,10.789584501675252,6.473228629284758,7.790249959240115,7.002788398566285,8.405120858332007,3.077237063061504,2.200969378752771,2.354351810770728,1.3409341212680994,3.076798698773079,2.178818892968711,2.353749960929444,1.2671418871676985,6.083218566038212,9.47743572336076,24.286846063664044,8.369231533076448,8.417009219201573,15.398746946460069,13.546909809112549,7.463462804804879,12.070256264499402,33.281791936268775,11.073440325051603,11.1404111514251,20.85036447203337,16.23251247406006,6.09123923288367,9.506281740332629,24.487569902228547,8.566457305534655,8.614043547548668,15.927932434450767,14.424976289272308,7.469851297140052,12.094222859545836,33.462890838844054,11.24886634184325,11.315526028342765,21.14963955237008,16.678250163793564,7.845741480696525,12.767298426248692,35.50270346808223,10.54004185587454,11.835351918755372,19.322361366887588,11.623683229088783,9.48829408306102,15.841831484801112,46.00736895138111,11.417331038025054,13.290894863399677,23.96179507995121,12.40637817978859,7.898455136681537,12.884343288022672,36.015916265360005,10.840159560930166,12.16213428413257,20.15632344996596,11.803919726022286,9.65079188547886,16.18433864696495,47.40729077549181,11.949867346618063,13.957121018091176,25.20146679065391,12.51877903327113,3,2.0,"Huber said about Amazon: ""They say that many packages are light - a drone can carry a kilogram for 15 minutes. If you have a vehicle that can go into a neighborhood, it can deliver from that vehicle. You need a 15-minute distance, and typical drones have about that distance."" It's one way, he said, to make sure people are safe. ""The larger the distance, the more dangerous it becomes."" Of course, safety is still a big worry - Singh points out that for a passenger airplane to be allowed to fly, it can only have one serious failure every one million hours. Drones, he said, are much less safe. ""The Reaper drone, for example, has one failure in 10,000 hours,"" Singh said.",Ele,1_4_4,3,2.5
