level_type,text_col_1,text_col_2,pearson_corr,pearson_p,pearson_p_symbol,resolution
Adv,PPL Pythia 70M,gpt-5_clear_prompt,-0.08702461607824533,0.27082879690506756,ns,paragraph
Adv,PPL Pythia 70M,gemini-2.0-flash_clear_prompt,0.0608616502979919,0.4416811662344719,ns,paragraph
Adv,PPL Pythia 70M,gemini-2.5-pro_clear_prompt,-0.05061067645649245,0.5224387684298488,ns,paragraph
Adv,PPL Pythia 70M,claude-sonnet-4-0_clear_prompt,0.024858371223823512,0.7535256645934028,ns,paragraph
Adv,PPL Pythia 70M,llama-3.3-70b-versatile_clear_specific_prompt,-0.11424438854119787,0.1477351956139548,ns,paragraph
Adv,PPL Pythia 70M,gpt-4o_clear_specific_prompt,0.015950827358262733,0.8403376569374702,ns,paragraph
Adv,PPL Pythia 70M,gpt-5_clear_specific_prompt,-0.038109283095153865,0.6301818511843086,ns,paragraph
Adv,PPL Pythia 70M,gemini-2.0-flash_clear_specific_prompt,0.21207401857467068,0.006743600746412892,**,paragraph
Adv,PPL Pythia 70M,gemini-2.5-pro_clear_specific_prompt,0.05545919472780317,0.48333172562026244,ns,paragraph
Adv,PPL Pythia 70M,claude-sonnet-4-0_clear_specific_prompt,-0.004760458656964457,0.9520585507756651,ns,paragraph
Adv,PPL Pythia 70M,Pythia 70M Mean,0.8666211511452921,3.5640167973170003e-50,***,paragraph
Adv,total_slor_pythia,flesch_reading_ease,-0.22208518813153916,0.004506360953253458,**,paragraph
Adv,total_slor_pythia,dale_chall_score,0.21391018791308708,0.006271073361037111,**,paragraph
Adv,total_slor_pythia,gunning_fog_index,0.17497367481427584,0.025946267308012867,*,paragraph
Adv,total_slor_pythia,ARI,0.16905525474321498,0.03151064688588263,*,paragraph
Adv,total_slor_pythia,coleman_liau_index,0.26478872116414814,0.0006614020725535447,***,paragraph
Adv,total_slor_pythia,flesch_kincaid_grade_score,0.17695662537870477,0.024280777374679322,*,paragraph
Adv,total_slor_pythia,CML2RI,-0.06790642495062191,0.3905576551132499,ns,paragraph
Adv,total_slor_pythia,CAREC,0.23023778047817484,0.0032039678511234333,**,paragraph
Adv,total_slor_pythia,CARES,0.1317046618880366,0.09479450849089784,ns,paragraph
Adv,total_slor_pythia,SBERT,0.07076292392121633,0.37088707259456005,ns,paragraph
Adv,total_slor_pythia,PPL Pythia 70M,-0.5415784591568366,9.948421884856163e-14,***,paragraph
Adv,total_slor_pythia,llama-3.3-70b-versatile_simple_specific_prompt,0.08107463185537578,0.30507528439682297,ns,paragraph
Adv,total_slor_pythia,gpt-4o_simple_specific_prompt,0.0348885863208882,0.6593905004516775,ns,paragraph
Adv,total_slor_pythia,gpt-5_simple_specific_prompt,0.08948947300775405,0.25743741169617457,ns,paragraph
Adv,total_slor_pythia,gemini-2.0-flash_simple_specific_prompt,0.06302516716410558,0.4255903147307486,ns,paragraph
Adv,total_slor_pythia,gemini-2.5-pro_simple_specific_prompt,0.12439547800022219,0.11475690771525314,ns,paragraph
Adv,total_slor_pythia,claude-sonnet-4-0_simple_specific_prompt,0.12629782126403177,0.10927051814251296,ns,paragraph
Adv,total_slor_pythia,text_evaluator,0.14731164568281685,0.06139067636631116,ns,paragraph
Adv,total_slor_pythia,lexile,0.2784368209892862,0.0003336161786441798,***,paragraph
Adv,total_slor_pythia,cpidr_density,-0.10447274835295801,0.18581950710621778,ns,paragraph
Adv,total_slor_pythia,avg_integration_cost,0.10648333705605596,0.17744802187237543,ns,paragraph
Adv,total_slor_pythia,avg_embedding_depth,0.16257584285860716,0.038734027968073514,*,paragraph
Adv,total_slor_pythia,PLL_bert-base-uncased,-0.26447507281181504,0.0006716070580406227,***,paragraph
Adv,total_slor_pythia,avg_UID_var_lang_pythia,-0.21107148647754928,0.007014755624273787,**,paragraph
Adv,total_slor_pythia,mean_entropy_pythia,-0.5224961968379191,9.928691513016833e-13,***,paragraph
Adv,total_slor_pythia,word_length,0.2604262573699415,0.0008170235274490446,***,paragraph
Adv,total_slor_pythia,wordFreq_frequency,0.09200716997249753,0.24423616813973872,ns,paragraph
Adv,total_slor_pythia,max_embedding_depth,0.09658345688204444,0.22146265499231374,ns,paragraph
Adv,total_slor_pythia,UID_superlin_1.25_gpt2,-0.6279603673189544,3.76605400965867e-19,***,paragraph
Adv,total_slor_pythia,UID_superlin_1.5_gpt2,-0.5988041354473663,3.884918168596826e-17,***,paragraph
Adv,total_slor_pythia,UID_superlin_2_gpt2,-0.5356884958149146,2.0552695604089097e-13,***,paragraph
Adv,total_slor_pythia,UID_var_sent_gpt2,-0.3625559722431959,2.1248554278114016e-06,***,paragraph
Adv,total_slor_pythia,UID_var_lang_gpt2,-0.37765984180707757,7.258270772397173e-07,***,paragraph
Adv,total_slor_pythia,UID_local-var_gpt2,-0.3595053770942318,2.6224509127760885e-06,***,paragraph
Adv,total_slor_pythia,UID_max_gpt2,-0.23906058915447215,0.002185947750751947,**,paragraph
Adv,total_slor_pythia,UID_superlin_1.25_pythia,-0.6038364527704453,1.805077020331808e-17,***,paragraph
Adv,total_slor_pythia,UID_superlin_1.5_pythia,-0.5780862499698141,7.950122899250211e-16,***,paragraph
Adv,total_slor_pythia,UID_superlin_2_pythia,-0.5174537248695448,1.7808823498298675e-12,***,paragraph
Adv,total_slor_pythia,UID_var_sent_pythia,-0.3347731282436562,1.3350340135448408e-05,***,paragraph
Adv,total_slor_pythia,UID_var_lang_pythia,-0.3528237230275303,4.126495939329313e-06,***,paragraph
Adv,total_slor_pythia,UID_local-var_pythia,-0.34758807628265675,5.8445379156855e-06,***,paragraph
Adv,total_slor_pythia,UID_max_pythia,-0.26735712025120567,0.0005830548127349862,***,paragraph
Adv,total_slor_pythia,avg_UID_superlin_1.25_gpt2,-0.4680813577210859,3.3683892210886574e-10,***,paragraph
Adv,total_slor_pythia,avg_UID_superlin_1.5_gpt2,-0.43216035082130444,9.331687483250569e-09,***,paragraph
Adv,total_slor_pythia,avg_UID_superlin_2_gpt2,-0.3675560076421749,1.4979908694797407e-06,***,paragraph
Adv,total_slor_pythia,avg_UID_var_sent_gpt2,-0.2221064059122321,0.004502429984909591,**,paragraph
Adv,total_slor_pythia,avg_UID_var_lang_gpt2,-0.25973985208953415,0.0008443703223679024,***,paragraph
Adv,total_slor_pythia,avg_UID_local-var_gpt2,-0.2385719650997234,0.002233537968331532,**,paragraph
Adv,total_slor_pythia,avg_UID_max_gpt2,-0.21501400598051873,0.006001435740086607,**,paragraph
Adv,total_slor_pythia,avg_UID_superlin_1.25_pythia,-0.4115890241631034,5.291488242064987e-08,***,paragraph
Adv,total_slor_pythia,avg_UID_superlin_1.5_pythia,-0.378047970061945,7.055568890412846e-07,***,paragraph
Adv,total_slor_pythia,avg_UID_superlin_2_pythia,-0.3181602273291703,3.69303319964339e-05,***,paragraph
Adv,total_slor_pythia,avg_UID_var_sent_pythia,-0.1623369266501336,0.03902504036086499,*,paragraph
Adv,total_slor_pythia,avg_UID_local-var_pythia,-0.17987142113763716,0.021999616808607955,*,paragraph
Adv,total_slor_pythia,avg_UID_max_pythia,-0.2028579515643943,0.009627128042243228,**,paragraph
Adv,total_slor_pythia,total_slor_gpt2,0.906999317785703,5.596960260513801e-62,***,paragraph
Adv,total_slor_pythia,average_slor_gpt2,0.727403794476154,5.863617675952169e-28,***,paragraph
Adv,total_slor_pythia,average_slor_pythia,0.703027280030196,1.8389945337343545e-25,***,paragraph
Adv,total_slor_pythia,llama-3.3-70b-versatile_simple_prompt,0.07198555887592216,0.3626572660233886,ns,paragraph
Adv,total_slor_pythia,gpt-4o_simple_prompt,0.02947061232837099,0.7096874214576132,ns,paragraph
Adv,total_slor_pythia,gpt-5_simple_prompt,0.11702428257909275,0.1380631019743282,ns,paragraph
Adv,total_slor_pythia,gemini-2.0-flash_simple_prompt,0.11570540973589943,0.1425898050798619,ns,paragraph
Adv,total_slor_pythia,gemini-2.5-pro_simple_prompt,0.16377264154406762,0.037303613884905815,*,paragraph
Adv,total_slor_pythia,claude-sonnet-4-0_simple_prompt,0.1909800292919256,0.014916243606669002,*,paragraph
Adv,total_slor_pythia,llama-3.3-70b-versatile_clear_prompt,0.10296291008627516,0.19229359973685078,ns,paragraph
Adv,total_slor_pythia,gpt-4o_clear_prompt,0.004078680178819181,0.9589180637096936,ns,paragraph
Adv,total_slor_pythia,gpt-5_clear_prompt,0.11107548105425316,0.15937675152933228,ns,paragraph
Adv,total_slor_pythia,gemini-2.0-flash_clear_prompt,-0.11433602701278801,0.1474083893363967,ns,paragraph
Adv,total_slor_pythia,gemini-2.5-pro_clear_prompt,0.1384780265637331,0.07885543780596088,ns,paragraph
Adv,total_slor_pythia,claude-sonnet-4-0_clear_prompt,0.05805829834189605,0.4630349128775389,ns,paragraph
Adv,total_slor_pythia,llama-3.3-70b-versatile_clear_specific_prompt,0.12922257540053078,0.10123875781058678,ns,paragraph
Adv,total_slor_pythia,gpt-4o_clear_specific_prompt,-0.13821271146863676,0.0794362801995223,ns,paragraph
Adv,total_slor_pythia,gpt-5_clear_specific_prompt,-0.021384420202666413,0.7870814123426915,ns,paragraph
Adv,total_slor_pythia,gemini-2.0-flash_clear_specific_prompt,-0.12141567952393026,0.12377930036670272,ns,paragraph
Adv,total_slor_pythia,gemini-2.5-pro_clear_specific_prompt,-0.02246974948506012,0.7765525822782166,ns,paragraph
Adv,total_slor_pythia,claude-sonnet-4-0_clear_specific_prompt,0.07547334912096607,0.33980908480862554,ns,paragraph
Adv,total_slor_pythia,Pythia 70M Mean,-0.6263141576765325,4.957200867853364e-19,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,flesch_reading_ease,-0.41630585354803984,3.590956642836681e-08,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,dale_chall_score,0.3455913511034846,6.66334615612293e-06,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gunning_fog_index,0.3906443477139141,2.7578773535195775e-07,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,ARI,0.31538065580403185,4.3533653471430354e-05,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,coleman_liau_index,0.36631651238764096,1.6344947531338351e-06,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,flesch_kincaid_grade_score,0.3395731162264085,9.83954568997109e-06,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,CML2RI,-0.22002655813557181,0.0049027254986876686,**,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,CAREC,0.3062152240337104,7.403608739439834e-05,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,CARES,0.283309357246621,0.0002590388867797651,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,SBERT,-0.3266814145673207,2.207708237814863e-05,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,PPL Pythia 70M,-0.04203605061724258,0.595333290372859,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,total_slor_pythia,0.08107463185537579,0.3050752843968217,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-4o_simple_specific_prompt,0.560765444289904,8.462318653454573e-15,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-5_simple_specific_prompt,0.61467027895982,3.3079491706657692e-18,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,0.6371876072318678,7.826015766078586e-20,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,0.6723335390641123,1.1716988344936676e-22,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,0.6480301599280891,1.152461862174576e-20,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,text_evaluator,0.2906408736864666,0.00017547835447898945,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,lexile,0.23556535107863455,0.002547652250235568,**,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,cpidr_density,0.0602129272703667,0.4465723499917448,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_integration_cost,0.11130183373358937,0.15852306015219594,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_embedding_depth,0.11565057830091936,0.14278041510794715,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,PLL_bert-base-uncased,0.15314419788841774,0.051702064168853666,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_var_lang_pythia,0.025356054979807207,0.7487543299762078,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,mean_entropy_pythia,-0.0616610421418074,0.43569598692767664,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,word_length,0.3575611020510133,2.995410486155653e-06,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,wordFreq_frequency,0.05379023624325914,0.496612875660772,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,max_embedding_depth,0.11102170382027836,0.1595800784580304,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_superlin_1.25_gpt2,-0.034918317681712704,0.6591184098861992,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_superlin_1.5_gpt2,-0.03076692467987442,0.6975286536458412,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_superlin_2_gpt2,-0.02207452987698407,0.7803820311158352,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_var_sent_gpt2,-0.0035925965270574636,0.9638105210464518,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_var_lang_gpt2,-0.003446132381685438,0.9652849633337716,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_local-var_gpt2,-0.01521589773654157,0.8476026135327097,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_max_gpt2,0.013413537543365724,0.8654725494725238,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_superlin_1.25_pythia,-0.012271909894555027,0.8768274421888625,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_superlin_1.5_pythia,-0.005300279899734806,0.9466297685648616,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_superlin_2_pythia,0.011916557926264983,0.8803670980844205,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_var_sent_pythia,0.04802927986357376,0.5438976352131754,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_var_lang_pythia,0.03948037874544225,0.6179156683441115,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_local-var_pythia,0.02439115638924934,0.7580133954513623,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,UID_max_pythia,0.09898333920211348,0.21014151402976414,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_superlin_1.25_gpt2,-0.051029665009270204,0.5189968662653401,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_superlin_1.5_gpt2,-0.04911680994086087,0.5348044146450117,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_superlin_2_gpt2,-0.050507155200896076,0.5232909599820077,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_var_sent_gpt2,-0.07766818716203944,0.32591042971699036,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_var_lang_gpt2,-0.0440504570753415,0.5778011134728857,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_local-var_gpt2,-0.03209136960258353,0.6851849926042578,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_max_gpt2,0.006738465315380665,0.9321791204025713,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_superlin_1.25_pythia,-0.005588869263216126,0.9437285229481575,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_superlin_1.5_pythia,0.0008164415989077647,0.9917730478101047,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_superlin_2_pythia,0.009780958150609871,0.9016872478737334,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_var_sent_pythia,0.020055147805836213,0.80002928111717,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_local-var_pythia,0.028012223742579386,0.7234543130246192,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,avg_UID_max_pythia,0.07973218114075922,0.31317930423298984,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,total_slor_gpt2,0.09906378432998708,0.2097693488368136,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,average_slor_gpt2,0.11798632166785503,0.13483095246229848,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,average_slor_pythia,0.06546707722747169,0.40784276797799757,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,llama-3.3-70b-versatile_simple_prompt,0.7170592682269937,7.237848730530701e-27,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-4o_simple_prompt,0.5202935157789592,1.283062920983699e-12,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-5_simple_prompt,0.5046376758298847,7.5351180331759e-12,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_prompt,0.5286378913724267,4.809793575261542e-13,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.5-pro_simple_prompt,0.6139855766394814,3.689551344437319e-18,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,claude-sonnet-4-0_simple_prompt,0.6303062108169908,2.538514994602554e-19,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,0.495317737654475,2.0727552103360723e-11,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-4o_clear_prompt,0.19795556049856936,0.011566812963754756,*,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-5_clear_prompt,0.46898220833735405,3.0835545108629593e-10,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_clear_prompt,-0.24280642732366173,0.0018506153975157088,**,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.5-pro_clear_prompt,0.576935706059266,9.3429585990769e-16,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,claude-sonnet-4-0_clear_prompt,0.18903379397482936,0.015990243368133063,*,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,llama-3.3-70b-versatile_clear_specific_prompt,0.32660338009682904,2.2182905337559544e-05,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-4o_clear_specific_prompt,0.3756379716271206,8.407297054773856e-07,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gpt-5_clear_specific_prompt,0.481166277889684,9.098694773905009e-11,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_clear_specific_prompt,0.28520460538491266,0.00023446663308478884,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.5-pro_clear_specific_prompt,0.46953767936314295,2.919687527429567e-10,***,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,0.1454620464842069,0.06475745373382803,ns,paragraph
Adv,llama-3.3-70b-versatile_simple_specific_prompt,Pythia 70M Mean,-0.019513042855067237,0.8053255792491671,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,flesch_reading_ease,-0.34363779846153186,7.5688021826229935e-06,***,paragraph
Adv,gpt-4o_simple_specific_prompt,dale_chall_score,0.35281315092518795,4.129423252508908e-06,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gunning_fog_index,0.3375326769919159,1.1209244503696788e-05,***,paragraph
Adv,gpt-4o_simple_specific_prompt,ARI,0.2527759046108707,0.0011734089778135406,**,paragraph
Adv,gpt-4o_simple_specific_prompt,coleman_liau_index,0.3395042210713596,9.883088840500029e-06,***,paragraph
Adv,gpt-4o_simple_specific_prompt,flesch_kincaid_grade_score,0.26727914506903594,0.0005853016125147249,***,paragraph
Adv,gpt-4o_simple_specific_prompt,CML2RI,-0.24562285549888535,0.00163009772903017,**,paragraph
Adv,gpt-4o_simple_specific_prompt,CAREC,0.28769761090840956,0.0002054371072184957,***,paragraph
Adv,gpt-4o_simple_specific_prompt,CARES,0.2142867259234346,0.0061779036183246825,**,paragraph
Adv,gpt-4o_simple_specific_prompt,SBERT,-0.33357222336033976,1.4398036079054944e-05,***,paragraph
Adv,gpt-4o_simple_specific_prompt,PPL Pythia 70M,-0.017770056175488148,0.8224132366612541,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,total_slor_pythia,0.034888586320888204,0.6593905004516755,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,llama-3.3-70b-versatile_simple_specific_prompt,0.560765444289904,8.462318653454573e-15,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gpt-5_simple_specific_prompt,0.6287530708359499,3.2973243415138226e-19,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,0.6634865799852738,6.542731624692104e-22,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,0.7334671594915678,1.2730793259527197e-28,***,paragraph
Adv,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,0.5903199244636197,1.3727280502020546e-16,***,paragraph
Adv,gpt-4o_simple_specific_prompt,text_evaluator,0.4162491908232159,3.6078473131275213e-08,***,paragraph
Adv,gpt-4o_simple_specific_prompt,lexile,0.13500327281958419,0.08673907684490556,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,cpidr_density,0.1424412590252674,0.07057947829350852,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_integration_cost,0.04113575104322155,0.6032459312884069,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_embedding_depth,0.06662964274428838,0.3995492265142659,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,PLL_bert-base-uncased,0.04208575290136134,0.5948978317705258,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_var_lang_pythia,-0.07420849961133073,0.34798709686314117,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,mean_entropy_pythia,-0.14937622474756307,0.05780355552240956,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,word_length,0.33699691283187544,1.1597709160756329e-05,***,paragraph
Adv,gpt-4o_simple_specific_prompt,wordFreq_frequency,-0.0355293733712222,0.6535361917012763,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,max_embedding_depth,0.02490604984221897,0.7530681585370893,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_superlin_1.25_gpt2,-0.08455623706094198,0.2847054947740251,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_superlin_1.5_gpt2,-0.07725234324868147,0.32851522118371923,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_superlin_2_gpt2,-0.06495779517791808,0.4115076733742938,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_var_sent_gpt2,-0.03721451673757851,0.6382417555031871,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_var_lang_gpt2,-0.032844287191777344,0.6782045809742999,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_local-var_gpt2,-0.04186003797329675,0.5968765542698997,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_max_gpt2,-0.01574889713495569,0.8423324713324634,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_superlin_1.25_pythia,-0.039337404601571896,0.6191899139406978,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_superlin_1.5_pythia,-0.03305621818040717,0.6762446292785854,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_superlin_2_pythia,-0.02117950396635466,0.7890737126114206,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_var_sent_pythia,0.0021550538168913346,0.9782866675940565,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_var_lang_pythia,0.00534238418037777,0.9462064413549306,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_local-var_pythia,0.013341538825185462,0.8661878783166984,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,UID_max_pythia,0.02511538735776213,0.7510604529485583,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_superlin_1.25_gpt2,-0.12908735578088965,0.10159952009227813,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_superlin_1.5_gpt2,-0.12439064565641912,0.11477111267634267,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_superlin_2_gpt2,-0.1186918661175229,0.1324976029870818,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_var_sent_gpt2,-0.06262158898020456,0.42856588385046934,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_var_lang_gpt2,-0.10057878052650973,0.20284857339434337,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_local-var_gpt2,-0.07223459337523509,0.3609949559842201,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_max_gpt2,-0.004074080320602028,0.9589643546283965,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_superlin_1.25_pythia,-0.10006845393934177,0.2051611905008994,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_superlin_1.5_pythia,-0.09603607146893685,0.22410440657603864,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_superlin_2_pythia,-0.09054882705893716,0.2518242496574369,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_var_sent_pythia,-0.013886035877379656,0.860780871988428,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_local-var_pythia,-0.03664449777979261,0.6433986414280833,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,avg_UID_max_pythia,0.03895178023610642,0.6226324083271582,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,total_slor_gpt2,0.08086904604768066,0.30630733162479884,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,average_slor_gpt2,0.14150097736619396,0.07247614169928912,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,average_slor_pythia,0.11463347849412074,0.14635137302311166,ns,paragraph
Adv,gpt-4o_simple_specific_prompt,llama-3.3-70b-versatile_simple_prompt,0.6198157905411089,1.44383584866941e-18,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gpt-4o_simple_prompt,0.5886029639577401,1.7643374374833854e-16,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gpt-5_simple_prompt,0.5823803433304027,4.3277568094290714e-16,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gemini-2.0-flash_simple_prompt,0.6059218752832939,1.30863484581491e-17,***,paragraph
Adv,gpt-4o_simple_specific_prompt,gemini-2.5-pro_simple_prompt,0.6527541687512859,4.881308457149555e-21,***,paragraph
Adv,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_prompt,0.6454161877972239,1.8418630363215425e-20,***,paragraph
