batch,article_id,Adv_flesch_reading_ease,Adv_flesch_kincaid_grade_score,Adv_dale_chall_score,Adv_gunning_fog_index,Adv_coleman_liau_index,Adv_smog_index,Adv_ARI,Adv_CAREC,Adv_CARES,Adv_CML2RI,Adv_cpidr_density,Adv_avg_integration_cost,Adv_max_integration_cost,Adv_avg_embedding_depth,Adv_max_embedding_depth,Adv_mean_entropy_pythia,Adv_word_length,Adv_wordFreq_frequency,Adv_n_words,Adv_sentence_count,Adv_syllable_count_textstats,Adv_depid_density,Adv_total_integration_cost,Adv_CAREC_M,Adv_mean_entropy_gpt2,Adv_comprehension_score,Adv_QA_RT,Adv_Pythia 70M Mean,Adv_Pythia 70M Max,Ele_flesch_reading_ease,Ele_flesch_kincaid_grade_score,Ele_dale_chall_score,Ele_gunning_fog_index,Ele_coleman_liau_index,Ele_smog_index,Ele_ARI,Ele_CAREC,Ele_CARES,Ele_CML2RI,Ele_cpidr_density,Ele_avg_integration_cost,Ele_max_integration_cost,Ele_avg_embedding_depth,Ele_max_embedding_depth,Ele_mean_entropy_pythia,Ele_word_length,Ele_wordFreq_frequency,Ele_n_words,Ele_sentence_count,Ele_syllable_count_textstats,Ele_depid_density,Ele_total_integration_cost,Ele_CAREC_M,Ele_mean_entropy_gpt2,Ele_comprehension_score,Ele_QA_RT,Ele_Pythia 70M Mean,Ele_Pythia 70M Max,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_dale_chall_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_ARI,diff_CAREC,diff_CARES,diff_CML2RI,diff_cpidr_density,diff_avg_integration_cost,diff_max_integration_cost,diff_avg_embedding_depth,diff_max_embedding_depth,diff_mean_entropy_pythia,diff_word_length,diff_wordFreq_frequency,diff_n_words,diff_sentence_count,diff_syllable_count_textstats,diff_depid_density,diff_total_integration_cost,diff_CAREC_M,diff_mean_entropy_gpt2,diff_comprehension_score,diff_QA_RT,diff_Pythia 70M Mean,diff_Pythia 70M Max
2,7,81.93,5.5,7.46,7.85,8.0,9.0,8.0,0.45819,2.624078361683005,44.877315102263104,0.5131233595800525,0.3997047238110578,24.0,2.723404255319149,9,6.32724,4.446499339498018,10.618698260856746,757,47,1010,0.4193548387096774,418.0,0.11021,5.5940146,0.8611111111111112,28363.416666666668,4.2287345,36.667362,83.46,4.9,6.84,6.97,7.18,8.2,6.9,0.30497,1.910568766408903,43.85969062643602,0.5263157894736842,0.4044177077844126,13.0,2.380952380952381,7,5.987592,4.347222222222222,10.56986419744917,576,40,749,0.4160958904109589,306.0,0.09012,5.4549603,0.9,27382.05,4.007546,36.709236,-1.529999999999987,0.5999999999999996,0.6200000000000001,0.8799999999999999,0.8200000000000003,0.8000000000000007,1.0999999999999996,0.15321999999999997,0.7135095952741017,1.017624475827084,-0.013192429893631674,-0.00471298397335479,11.0,0.34245187436676794,2.0,0.3396479999999995,0.09927711727579602,0.048834063407575456,181.0,7.0,261.0,0.003258948298718478,112.0,0.020089999999999997,0.13905430000000063,-0.03888888888888886,981.3666666666686,0.22118850000000023,-0.04187399999999997
2,8,70.33,7.9,8.63,9.0,9.57,9.5,10.7,0.51367,2.314906461597335,30.336749195381245,0.4666666666666667,0.4636567611254893,12.0,2.72972972972973,6,7.7593694,4.711480362537764,12.163965453825485,662,37,907,0.4200581395348837,411.0,0.11261,6.9880834,0.6888888888888889,26794.7,5.1567,26.799278,73.68,6.6,7.77,7.18,8.46,8.4,8.3,0.37428,1.874256665805528,32.95149383445238,0.4341637010676156,0.4488869438815051,10.0,2.710526315789474,5,7.611915,4.556962025316456,11.89494982035039,553,38,744,0.4168126094570928,322.0,0.08408,6.8192425,0.7111111111111111,26484.5,4.853848,26.047335,-3.3500000000000085,1.3000000000000007,0.8600000000000012,1.8200000000000003,1.1099999999999994,1.0999999999999996,2.3999999999999986,0.13938999999999996,0.4406497957918072,-2.6147446390711337,0.03250296559905108,0.01476981724398424,2.0,0.01920341394025593,1.0,0.14745439999999999,0.15451833722130814,0.26901563347509416,109.0,-1.0,163.0,0.0032455300777908813,89.0,0.02853,0.16884090000000018,-0.022222222222222254,310.2000000000007,0.3028519999999997,0.7519430000000007
2,9,50.26,11.4,9.09,13.16,12.53,14.3,14.1,0.69364,2.654633856393592,21.35289650314358,0.4682002706359945,0.4447135456190111,13.0,3.15625,7,6.6530247,5.118918918918919,11.449867180603414,740,35,1202,0.3808255659121172,401.0,0.30821,5.798658,0.75,32268.266666666663,4.293882,26.405447,61.46,9.2,7.92,10.23,10.97,12.3,11.4,0.49416,2.1369879283610755,26.86890073607287,0.4522184300341297,0.491216320820227,17.0,2.6129032258064515,5,6.5164347,4.850340136054422,11.03941870542043,588,32,889,0.3523489932885906,345.0,0.23945,5.713885,0.7722222222222223,33166.63333333333,4.065771,26.129148,-11.200000000000003,2.200000000000001,1.17,2.9299999999999997,1.5599999999999987,2.0,2.6999999999999993,0.19948000000000005,0.5176459280325165,-5.516004232929291,0.015981840601864805,-0.046502775201215873,-4.0,0.5433467741935485,2.0,0.13659,0.26857878286449655,0.4104484751829851,152.0,3.0,313.0,0.028476572623526597,56.0,0.06875999999999999,0.08477299999999932,-0.022222222222222254,-898.3666666666686,0.22811100000000017,0.2762989999999981
2,10,56.59,11.1,9.89,12.76,11.26,11.8,13.7,0.55174,1.8189429915599835,13.81483018924065,0.4813432835820895,0.4387228419559352,16.0,3.565217391304348,7,7.466619,4.879472693032015,11.82058340974051,531,22,791,0.4212454212454212,277.0,0.21437,6.5823135,0.7166666666666667,21944.75,4.9070277,40.25859,69.41,8.2,8.79,10.5,9.57,10.2,10.5,0.34839,1.4093783130163131,20.478825403912207,0.4587378640776699,0.4728642781842424,17.0,2.5,4,6.681367,4.618357487922705,11.180918581672069,414,22,590,0.4128878281622912,229.0,0.14634,5.9337225,0.7394957983193278,23299.18333333333,4.4088492,21.817604,-12.819999999999993,2.9000000000000004,1.1000000000000014,2.26,1.6899999999999995,1.6000000000000014,3.1999999999999993,0.20335000000000003,0.4095646785436704,-6.663995214671557,0.022605419504419577,-0.03414143622830723,-1.0,1.0652173913043481,3.0,0.7852519999999998,0.2611152051093093,0.6396648280684403,117.0,0.0,201.0,0.00835759308313,48.0,0.06803000000000001,0.6485909999999997,-0.022829131652661094,-1354.4333333333307,0.49817850000000075,18.440986
3,1,56.18,11.2,9.27,12.84,10.8,13.4,13.6,0.54946,2.310664134154726,22.64879063607703,0.4879518072289157,0.4607043887029856,24.0,2.857142857142857,5,6.8828244,4.808510638297872,11.246376089678805,658,28,984,0.4228486646884273,377.0,0.18166,6.0020547,0.7333333333333333,25275.5,4.6680975,38.60374,70.84,7.7,7.83,8.67,8.52,11.1,9.2,0.34682,1.706488826492396,25.65933629698572,0.4627450980392157,0.4235763447339746,14.0,2.5517241379310347,5,6.6041,4.52286282306163,10.857740129834776,503,29,715,0.4224806201550387,261.0,0.11586,5.7387786,0.76,24672.5,4.230502,28.243217,-14.660000000000004,3.499999999999999,1.4399999999999995,4.17,2.280000000000001,2.3000000000000007,4.4,0.20263999999999993,0.60417530766233,-3.01054566090869,0.025206709189699972,0.03712804396901098,10.0,0.3054187192118225,0.0,0.27872439999999976,0.28564781523624205,0.388635959844029,155.0,-1.0,269.0,0.00036804453338862286,116.0,0.06579999999999998,0.26327610000000057,-0.026666666666666727,603.0,0.4375954999999996,10.360523
3,2,68.7,8.5,9.39,10.6,10.91,11.1,11.9,0.46559,1.9652093935633657,20.66949876695431,0.4991150442477876,0.5012627515749235,18.0,3.678571428571429,10,6.8507156,4.856637168141593,11.82368419836699,565,28,798,0.4603174603174603,343.0,0.16867,5.891165,0.74,25597.08333333333,4.753007,26.808527,71.24,7.5,8.32,8.82,9.63,9.7,9.8,0.33334,1.7665005824794466,26.574319923260035,0.5057251908396947,0.4906280157176038,15.0,3.4,10,6.5821276,4.681214421252372,11.45478348245306,527,30,718,0.4705882352941176,301.0,0.09358,5.723277,0.7866666666666666,24710.55,4.463248,25.44022,-2.539999999999992,1.0,1.0700000000000003,1.7799999999999994,1.2799999999999994,1.4000000000000004,2.0999999999999996,0.13224999999999998,0.19870881108391902,-5.904821156305726,-0.006610146591907118,0.010634735857319721,3.0,0.2785714285714289,0.0,0.26858800000000027,0.17542274688922088,0.3689007159139308,38.0,-2.0,80.0,-0.010270774976657293,42.0,0.07508999999999999,0.1678879999999996,-0.046666666666666634,886.5333333333292,0.2897590000000001,1.3683070000000015
3,3,62.68,8.7,9.05,10.31,11.48,11.5,11.5,0.60574,2.567742535459319,29.700949755525944,0.4579945799457994,0.4542778404736265,15.0,2.642857142857143,7,7.549114,5.028727770177839,11.690727138136234,731,42,1116,0.4023904382470119,406.0,0.15702,6.738675,0.7533333333333333,22650.25,5.292844,35.6372,65.01,7.8,7.85,8.78,10.2,10.6,9.6,0.44563,2.244699270755969,35.22426259059586,0.4672897196261682,0.4377882617305057,9.0,2.261904761904762,5,7.1205597,4.83125,11.38912136224643,640,42,945,0.4174311926605504,341.0,0.10785,6.3533106,0.7733333333333333,22769.4,4.7949533,34.056736,-2.3300000000000054,0.8999999999999995,1.200000000000001,1.5300000000000011,1.2800000000000011,0.9000000000000004,1.9000000000000004,0.16010999999999992,0.3230432647033501,-5.52331283506992,-0.009295139680368825,0.016489578743120792,6.0,0.38095238095238093,2.0,0.42855430000000005,0.19747777017783896,0.3016057758898043,91.0,0.0,171.0,-0.015040754413538526,65.0,0.04916999999999999,0.3853643999999994,-0.020000000000000018,-119.15000000000146,0.49789069999999924,1.5804639999999992
3,4,57.4,10.8,8.86,12.67,10.62,13.5,13.1,0.53485,2.1940284182243537,23.30378396096935,0.5184615384615384,0.5576550043671961,34.0,3.814814814814815,9,6.878016,4.820433436532507,11.0800278606602,646,27,965,0.4582701062215478,451.0,0.16073,5.993393,0.8,24281.15,4.7108703,25.033949,72.36,7.1,7.58,8.43,8.58,10.9,8.5,0.29202,1.5574716390599517,31.17822612600367,0.55,0.5019942727535432,25.0,2.931034482758621,7,6.074598,4.5358649789029535,10.491547715196075,474,29,659,0.4928131416837782,295.0,0.09435,5.386384,0.7866666666666666,25871.466666666667,4.0409894,24.041737,-14.96,3.700000000000001,1.2799999999999994,4.24,2.039999999999999,2.5999999999999996,4.6,0.24283000000000005,0.636556779164402,-7.874442165034317,-0.031538461538461626,0.055660731613652814,9.0,0.8837803320561939,2.0,0.8034179999999997,0.28456845762955396,0.5884801454641249,172.0,-2.0,306.0,-0.03454303546223042,156.0,0.06638000000000001,0.6070090000000006,0.01333333333333342,-1590.3166666666657,0.6698808999999999,0.9922119999999985
3,5,59.67,12.0,8.78,13.58,9.0,12.2,14.5,0.46786,1.86990664927316,18.370321117765183,0.4773519163763066,0.4284567266206642,20.0,4.105263157894737,8,7.2140365,4.472854640980736,11.09329851096291,571,19,770,0.3996598639455782,288.0,0.14881,6.3504996,0.7916666666666666,14420.383333333331,4.7144637,18.853226,76.86,7.4,7.79,9.65,7.83,9.5,9.5,0.28639,1.4349985957080995,22.548710849811325,0.4567627494456763,0.4566096791669097,11.0,3.272727272727273,8,6.9440827,4.298474945533769,10.874021112202236,459,22,589,0.3922413793103448,245.0,0.0676,6.1439495,0.8166666666666667,13717.433333333332,4.537412,15.197804,-17.189999999999998,4.6,0.9899999999999993,3.9299999999999997,1.17,2.6999999999999993,5.0,0.18147000000000002,0.43490805356506046,-4.178389732046142,0.020589166930630287,-0.028152952546245502,9.0,0.8325358851674642,0.0,0.2699537999999997,0.17437969544696674,0.2192773987606742,112.0,-3.0,181.0,0.007418484635233369,43.0,0.08121,0.2065501000000003,-0.025000000000000022,702.9499999999989,0.1770516999999998,3.6554219999999997
3,6,71.55,7.4,8.97,9.65,10.61,10.8,10.9,0.62245,2.74476248420827,32.057264780603184,0.4974025974025974,0.4612067887280794,12.0,2.6,7,7.1924047,4.893190921228304,12.097061375523175,749,44,1074,0.4454314720812182,452.0,0.17126,6.176832,0.7523809523809524,31816.2,4.6808996,26.233456,73.37,6.7,7.98,8.04,9.27,9.5,9.1,0.43994,2.1696205902798544,33.46872607358702,0.5,0.4260619985553742,11.0,2.452380952380953,7,6.77749,4.685805422647528,11.9889083063042,627,42,852,0.4648318042813456,348.0,0.12062,5.9943075,0.8238095238095238,33194.416666666664,4.485964,24.858046,-1.8200000000000074,0.7000000000000002,0.9900000000000002,1.6100000000000012,1.3399999999999999,1.3000000000000007,1.8000000000000007,0.18250999999999995,0.5751418939284156,-1.4114612929838373,-0.0025974025974025983,0.03514479017270522,1.0,0.1476190476190471,0.0,0.41491469999999975,0.20738549858077615,0.10815306921897516,122.0,2.0,222.0,-0.01940033220012738,104.0,0.05063999999999999,0.18252450000000042,-0.0714285714285714,-1378.2166666666635,0.1949356,1.3754099999999987
3,7,67.79,8.8,8.85,11.14,10.15,11.6,12.2,0.77378,3.2845700500995214,32.97047949052776,0.5048231511254019,0.4217810690443386,16.0,2.7209302325581395,7,7.958798,4.72885032537961,11.577546979186428,922,42,1318,0.4445617740232312,503.0,0.17934,7.2621603,0.8285714285714286,29565.033333333333,5.549177,33.504864,70.63,7.8,7.86,9.19,8.81,10.3,9.9,0.59039,2.8668021507948787,37.99869927308192,0.4939024390243902,0.4425907216167047,14.0,2.441860465116279,7,7.5367804,4.550617283950618,11.17706767235629,810,43,1108,0.4409638554216867,454.0,0.14995,6.8471184,0.8571428571428571,30658.033333333333,5.0669446,27.935596,-2.839999999999989,1.0000000000000009,0.9899999999999993,1.950000000000001,1.3399999999999999,1.299999999999999,2.299999999999999,0.18339000000000005,0.41776789930464275,-5.02821978255416,0.010920712101011698,-0.02080965257236611,2.0,0.2790697674418605,0.0,0.4220176000000002,0.17823304142899232,0.4004793068301371,112.0,-1.0,210.0,0.003597918601544514,49.0,0.02939,0.4150418999999994,-0.02857142857142847,-1093.0,0.4822324,5.569267999999997
3,8,59.64,9.9,8.95,11.0,10.5,11.8,11.8,0.6212,2.4260846073486,25.816190592652543,0.5013888888888889,0.4220457933356283,18.0,3.6666666666666665,12,6.4506245,4.79750346740638,11.208765948609472,721,36,1046,0.4513031550068587,370.0,0.17823,5.659911,0.8055555555555556,24773.266666666663,4.417456,44.109474,73.37,6.7,8.01,7.82,8.81,9.4,8.3,0.38781,1.7746595702412584,29.500944699445206,0.4688644688644688,0.4574595163785404,16.0,3.108108108108108,8,6.334702,4.614259597806216,10.930847882308775,547,37,747,0.4446460980036297,302.0,0.11744,5.658365,0.8277777777777777,22946.2,4.1772976,44.11001,-13.730000000000004,3.2,0.9399999999999995,3.1799999999999997,1.6899999999999995,2.4000000000000004,3.5,0.23339,0.6514250371073418,-3.6847541067926635,0.032524420024420075,-0.03541372304291207,2.0,0.5585585585585586,4.0,0.11592249999999993,0.18324386960016437,0.27791806630069615,174.0,-1.0,299.0,0.006657057003228994,68.0,0.06079,0.0015460000000002694,-0.022222222222222143,1827.066666666662,0.24015839999999944,-0.0005360000000038667
3,9,62.68,8.7,8.62,9.77,10.09,10.9,10.3,0.38669,1.6317300436552082,26.607566025205166,0.5087040618955513,0.4444867293938547,18.0,3.321428571428572,6,6.9565315,4.751937984496124,11.316584406082574,516,28,754,0.4541984732824427,276.0,0.14923,6.1766195,0.8916666666666667,17500.3,4.5725765,28.72034,83.05,5.1,7.47,6.81,7.82,8.4,7.1,0.21678,1.166032880802802,32.842290088709056,0.5116883116883116,0.4825529283095073,15.0,2.730769230769231,5,6.7211475,4.407792207792208,11.148128856443993,385,26,502,0.4498714652956298,222.0,0.09148,6.209481,0.875,18828.58333333333,4.4114566,29.456146,-20.369999999999997,3.5999999999999996,1.1499999999999995,2.96,2.2699999999999996,2.5,3.200000000000001,0.16990999999999998,0.46569716285240625,-6.23472406350389,-0.0029842497927603517,-0.038066198915652605,3.0,0.5906593406593412,1.0,0.23538399999999982,0.34414577670391555,0.16845554963858156,131.0,2.0,252.0,0.004327007986812903,54.0,0.057749999999999996,-0.0328615000000001,0.01666666666666672,-1328.2833333333292,0.1611199000000001,-0.7358060000000002
3,10,75.44,8.0,7.01,9.83,7.37,10.0,9.9,0.34649,2.021799639556657,33.298010359036155,0.4739336492890995,0.4084821317247994,14.0,2.8,7,5.958867,4.256329113924051,10.1560813039268,632,30,844,0.4194053208137715,333.0,0.1082,5.4144373,0.8666666666666667,23368.95,3.9878333,16.899853,79.8,6.3,6.43,7.81,6.55,9.1,7.3,0.27806,1.8224273279071284,37.43602999734219,0.466893039049236,0.4080676074067619,14.0,2.6,7,5.848283,4.177172061328791,10.038187915449187,587,35,775,0.426890756302521,314.0,0.07724,5.3744073,0.9,22561.6,3.8629634,19.55528,-4.359999999999999,1.7000000000000002,0.5800000000000001,2.0200000000000005,0.8200000000000003,0.9000000000000004,2.6000000000000005,0.06843000000000005,0.19937231164952873,-4.138019638306034,0.007040610239863465,0.00041452431803751244,0.0,0.19999999999999973,0.0,0.11058399999999935,0.07915705259526007,0.11789338847761321,45.0,-5.0,69.0,-0.00748543548874947,19.0,0.03096,0.040030000000000676,-0.033333333333333326,807.3500000000022,0.1248699000000002,-2.6554269999999995
